fila_excel,RBD,COD_DEPE,DIMENSION,ESTIM_TOTAL,ESTIM_SEP,NIV_IMPLEM,duplicado_exacto_adicional,total_mayor_1000_millones
66625,8925,1,Gestión Pedagógica,16000000,16000000.0,Implementación completa: 100%,False,False
66626,8925,1,Gestión Pedagógica,3000000,3000000.0,Implementación completa: 100%,False,False
66627,8925,1,Gestión Pedagógica,60000000,60000000.0,Implementación completa: 100%,False,False
66628,8925,1,Gestión Pedagógica,10000000,10000000.0,Implementación completa: 100%,False,False
66629,8925,1,Liderazgo,2000000,2000000.0,Implementación completa: 100%,False,False
66630,8925,1,Liderazgo,2000000,2000000.0,Implementación completa: 100%,False,False
66631,8925,1,Liderazgo,0,0.0,Implementación completa: 100%,False,False
66632,8925,1,Liderazgo,2000000,2000000.0,Implementación completa: 100%,False,False
66633,8926,1,Convivencia Escolar,40000000,40000000.0,Implementación avanzada: 75% a 99%,False,False
66634,8926,1,Convivencia Escolar,40000000,40000000.0,Implementación avanzada: 75% a 99%,False,False
66635,8926,1,Gestión de Recursos,50000000,50000000.0,Implementación completa: 100%,False,False
66636,8926,1,Gestión de Recursos,0,0.0,Implementación completa: 100%,False,False
66637,8926,1,Gestión de Recursos,70000000,70000000.0,Implementación completa: 100%,False,False
66638,8926,1,Gestión Pedagógica,15000000,15000000.0,Implementación adecuada: 50% a 74%,False,False
66639,8926,1,Gestión Pedagógica,50000000,50000000.0,Implementación inicial: 1% a 24%,False,False
66640,8926,1,Gestión Pedagógica,0,0.0,Implementación avanzada: 75% a 99%,False,False
66641,8926,1,Liderazgo,10000000,10000000.0,Implementación adecuada: 50% a 74%,False,False
66642,8926,1,Liderazgo,0,0.0,Implementación avanzada: 75% a 99%,False,False
66643,8926,1,Liderazgo,10000000,10000000.0,Implementación adecuada: 50% a 74%,False,False
66644,8926,1,Liderazgo,100000000,100000000.0,Implementación avanzada: 75% a 99%,False,False
66645,8926,1,Liderazgo,15000000,15000000.0,Implementación adecuada: 50% a 74%,False,False
66646,8927,1,Convivencia Escolar,2500000,2500000.0,Implementación no efectuada: 0%,False,False
66647,8927,1,Convivencia Escolar,65000000,65000000.0,Implementación completa: 100%,False,False
66648,8927,1,Convivencia Escolar,6000000,6000000.0,Implementación completa: 100%,False,False
66649,8927,1,Convivencia Escolar,0,0.0,Implementación completa: 100%,False,False
66650,8927,1,Convivencia Escolar,12000000,12000000.0,Implementación completa: 100%,False,False
66651,8927,1,Convivencia Escolar,1000000,1000000.0,Implementación completa: 100%,False,False
66652,8927,1,Gestión de Recursos,10000000,10000000.0,Implementación completa: 100%,False,False
66653,8927,1,Gestión de Recursos,52000000,52000000.0,Implementación completa: 100%,False,False
66654,8927,1,Gestión de Recursos,25000000,25000000.0,Implementación avanzada: 75% a 99%,False,False
66655,8927,1,Gestión de Recursos,18000000,18000000.0,Implementación completa: 100%,False,False
66656,8927,1,Gestión de Recursos,70000000,70000000.0,Implementación completa: 100%,False,False
66657,8927,1,Gestión de Recursos,115000000,115000000.0,Implementación avanzada: 75% a 99%,False,False
66658,8927,1,Gestión Pedagógica,0,0.0,Implementación completa: 100%,False,False
66659,8927,1,Gestión Pedagógica,25000000,25000000.0,Implementación completa: 100%,False,False
66660,8927,1,Gestión Pedagógica,30000000,30000000.0,Implementación completa: 100%,False,False
66661,8927,1,Gestión Pedagógica,24000000,0.0,Implementación completa: 100%,False,False
66662,8927,1,Gestión Pedagógica,4000000,4000000.0,Implementación completa: 100%,False,False
66663,8927,1,Gestión Pedagógica,7000000,7000000.0,Implementación completa: 100%,False,False
66664,8927,1,Gestión Pedagógica,0,0.0,Implementación completa: 100%,False,False
66665,8927,1,Gestión Pedagógica,0,0.0,Implementación completa: 100%,False,False
66666,8927,1,Liderazgo,21226592,21226592.0,Implementación completa: 100%,False,False
66667,8927,1,Liderazgo,25000000,25000000.0,Implementación completa: 100%,False,False
66668,8927,1,Liderazgo,0,0.0,Implementación completa: 100%,False,False
66669,8927,1,Liderazgo,0,0.0,Implementación completa: 100%,False,False
66670,8927,1,Liderazgo,12000000,12000000.0,Implementación completa: 100%,False,False
66671,8928,1,Convivencia Escolar,1000000,1000000.0,Implementación adecuada: 50% a 74%,False,False
66672,8928,1,Convivencia Escolar,80000000,80000000.0,Implementación parcial: 25% a 49%,False,False
66673,8928,1,Convivencia Escolar,30000000,30000000.0,Implementación completa: 100%,False,False
66674,8928,1,Convivencia Escolar,90000000,90000000.0,Implementación avanzada: 75% a 99%,False,False
66675,8928,1,Gestión de Recursos,25000000,25000000.0,Implementación completa: 100%,False,False
66676,8928,1,Gestión de Recursos,80000000,80000000.0,Implementación avanzada: 75% a 99%,False,False
66677,8928,1,Gestión Pedagógica,500000,500000.0,Implementación avanzada: 75% a 99%,False,False
66678,8928,1,Gestión Pedagógica,45000000,45000000.0,Implementación completa: 100%,False,False
66679,8928,1,Gestión Pedagógica,60000000,60000000.0,Implementación completa: 100%,False,False
66680,8928,1,Gestión Pedagógica,3000000,3000000.0,Implementación inicial: 1% a 24%,False,False
66681,8928,1,Gestión Pedagógica,30000000,20000000.0,Implementación completa: 100%,False,False
66682,8928,1,Gestión Pedagógica,60000000,60000000.0,Implementación completa: 100%,False,False
66683,8928,1,Gestión Pedagógica,20000000,20000000.0,Implementación completa: 100%,False,False
66684,8928,1,Gestión Pedagógica,50000000,50000000.0,Implementación completa: 100%,False,False
66685,8928,1,Gestión Pedagógica,10000000,10000000.0,Implementación avanzada: 75% a 99%,False,False
66686,8928,1,Gestión Pedagógica,3000000,3000000.0,Implementación avanzada: 75% a 99%,False,False
66687,8928,1,Gestión Pedagógica,3000000,3000000.0,Implementación inicial: 1% a 24%,False,False
66688,8928,1,Gestión Pedagógica,15000000,15000000.0,Implementación adecuada: 50% a 74%,False,False
66689,8928,1,Gestión Pedagógica,30000000,30000000.0,Implementación adecuada: 50% a 74%,False,False
66690,8928,1,Gestión Pedagógica,500000,500000.0,Implementación parcial: 25% a 49%,False,False
66691,8928,1,Gestión Pedagógica,10000000,10000000.0,Implementación parcial: 25% a 49%,False,False
66692,8928,1,Gestión Pedagógica,10000000,10000000.0,Implementación avanzada: 75% a 99%,False,False
66693,8928,1,Gestión Pedagógica,10000000,10000000.0,Implementación avanzada: 75% a 99%,False,False
66694,8928,1,Liderazgo,1000000,1000000.0,Implementación parcial: 25% a 49%,False,False
66695,8928,1,Liderazgo,1000000,1000000.0,Implementación completa: 100%,False,False
66696,8928,1,Liderazgo,50000000,50000000.0,Implementación avanzada: 75% a 99%,False,False
66697,8928,1,Liderazgo,1000000,1000000.0,Implementación completa: 100%,False,False
66698,8928,1,Liderazgo,30000000,30000000.0,Implementación avanzada: 75% a 99%,False,False
66699,8928,1,Liderazgo,1000000,1000000.0,Implementación adecuada: 50% a 74%,False,False
66700,8928,1,Liderazgo,35717092,35717092.0,Implementación completa: 100%,False,False
66701,8928,1,Liderazgo,1000000,1000000.0,Implementación avanzada: 75% a 99%,False,False
66702,8928,1,Liderazgo,1000000,1000000.0,Implementación avanzada: 75% a 99%,False,False
66703,8928,1,Liderazgo,1000000,1000000.0,Implementación avanzada: 75% a 99%,False,False
66704,8930,1,Convivencia Escolar,1000000,1000000.0,Implementación avanzada: 75% a 99%,False,False
66705,8930,1,Convivencia Escolar,150000,150000.0,Implementación completa: 100%,False,False
66706,8930,1,Convivencia Escolar,66296532,66296532.0,Implementación completa: 100%,False,False
66707,8930,1,Convivencia Escolar,10000000,0.0,Implementación completa: 100%,False,False
66708,8930,1,Convivencia Escolar,35119000,35119000.0,Implementación completa: 100%,False,False
66709,8930,1,Convivencia Escolar,18473428,18473428.0,Implementación completa: 100%,False,False
66710,8930,1,Gestión de Recursos,80000000,80000000.0,Implementación completa: 100%,False,False
66711,8930,1,Gestión de Recursos,10000000,10000000.0,Implementación avanzada: 75% a 99%,False,False
66712,8930,1,Gestión de Recursos,90047304,90047304.0,Implementación completa: 100%,False,False
66713,8930,1,Gestión Pedagógica,0,0.0,Implementación completa: 100%,False,False
66714,8930,1,Gestión Pedagógica,0,0.0,Implementación completa: 100%,False,False
66715,8930,1,Gestión Pedagógica,16772284,0.0,Implementación completa: 100%,False,False
66716,8930,1,Gestión Pedagógica,15511808,15511808.0,Implementación completa: 100%,False,False
66717,8930,1,Gestión Pedagógica,24053740,24053740.0,Implementación completa: 100%,False,False
66718,8930,1,Gestión Pedagógica,3000000,3000000.0,Implementación completa: 100%,False,False
66719,8930,1,Gestión Pedagógica,6381933,6381933.0,Implementación completa: 100%,False,False
66720,8930,1,Liderazgo,0,0.0,Implementación completa: 100%,False,False
66721,8930,1,Liderazgo,3000000,3000000.0,Implementación completa: 100%,False,False
66722,8930,1,Liderazgo,0,0.0,Implementación completa: 100%,False,False
66723,8931,1,Convivencia Escolar,0,0.0,Implementación completa: 100%,False,False
66724,8931,1,Convivencia Escolar,11511504,11511504.0,Implementación completa: 100%,False,False
66725,8931,1,Convivencia Escolar,0,0.0,Implementación completa: 100%,False,False
66726,8931,1,Convivencia Escolar,0,0.0,Implementación completa: 100%,False,False
66727,8931,1,Convivencia Escolar,4206000,4206000.0,Implementación completa: 100%,False,False
66728,8931,1,Convivencia Escolar,0,0.0,Implementación completa: 100%,False,False
66729,8931,1,Convivencia Escolar,2040000,2040000.0,Implementación completa: 100%,False,False
66730,8931,1,Convivencia Escolar,15000000,15000000.0,Implementación completa: 100%,False,False
66731,8931,1,Gestión de Recursos,6000000,6000000.0,Implementación completa: 100%,False,False
66732,8931,1,Gestión de Recursos,0,0.0,Implementación completa: 100%,False,False
66733,8931,1,Gestión de Recursos,28281972,28281972.0,Implementación completa: 100%,False,False
66734,8931,1,Gestión de Recursos,15000000,15000000.0,Implementación completa: 100%,False,False
66735,8931,1,Gestión Pedagógica,1547000,1547000.0,Implementación completa: 100%,False,False
66736,8931,1,Gestión Pedagógica,7015080,7015080.0,Implementación completa: 100%,False,False
66737,8931,1,Gestión Pedagógica,5370276,5370276.0,Implementación completa: 100%,False,False
66738,8931,1,Gestión Pedagógica,0,0.0,Implementación completa: 100%,False,False
66739,8931,1,Gestión Pedagógica,800000,800000.0,Implementación completa: 100%,False,False
66740,8931,1,Liderazgo,0,0.0,Implementación completa: 100%,False,False
66741,8931,1,Liderazgo,0,0.0,Implementación completa: 100%,False,False
66742,8931,1,Liderazgo,0,0.0,Implementación completa: 100%,False,False
66743,8931,1,Liderazgo,0,0.0,Implementación completa: 100%,False,False
66744,8931,1,Liderazgo,0,0.0,Implementación completa: 100%,False,False
66745,8931,1,Liderazgo,0,0.0,Implementación completa: 100%,False,False
66746,8931,1,Liderazgo,600000,600000.0,Implementación completa: 100%,False,False
66747,8931,1,Liderazgo,0,0.0,Implementación completa: 100%,False,False
66748,8931,1,Liderazgo,512000,512000.0,Implementación completa: 100%,False,False
66749,8933,1,Convivencia Escolar,1000000,0.0,Implementación completa: 100%,False,False
66750,8933,1,Convivencia Escolar,1000000,1000000.0,Implementación completa: 100%,False,False
66751,8933,1,Convivencia Escolar,500000,500000.0,Implementación completa: 100%,False,False
66752,8933,1,Convivencia Escolar,1000000,1000000.0,Implementación completa: 100%,False,False
66753,8933,1,Convivencia Escolar,1000000,1000000.0,Implementación completa: 100%,False,False
66754,8933,1,Convivencia Escolar,500000,500000.0,Implementación completa: 100%,False,False
66755,8933,1,Convivencia Escolar,1000000,1000000.0,Implementación completa: 100%,False,False
66756,8933,1,Gestión de Recursos,0,0.0,Implementación completa: 100%,False,False
66757,8933,1,Gestión de Recursos,40000000,40000000.0,Implementación completa: 100%,False,False
66758,8933,1,Gestión de Recursos,100000000,100000000.0,Implementación completa: 100%,False,False
66759,8933,1,Gestión Pedagógica,10000000,10000000.0,Implementación completa: 100%,False,False
66760,8933,1,Gestión Pedagógica,0,0.0,Implementación completa: 100%,False,False
66761,8933,1,Gestión Pedagógica,1000000,1000000.0,Implementación completa: 100%,False,False
66762,8933,1,Gestión Pedagógica,3000000,3000000.0,Implementación completa: 100%,False,False
66763,8933,1,Gestión Pedagógica,5000000,5000000.0,Implementación completa: 100%,False,False
66764,8933,1,Gestión Pedagógica,3000000,3000000.0,Implementación completa: 100%,False,False
66765,8933,1,Liderazgo,1000000,1000000.0,Implementación completa: 100%,False,False
66766,8933,1,Liderazgo,9000000,9000000.0,Implementación completa: 100%,False,False
66767,8933,1,Liderazgo,0,0.0,Implementación completa: 100%,False,False
66768,8933,1,Liderazgo,1811919,1811919.0,Implementación completa: 100%,False,False
66769,8933,1,Liderazgo,1000000,1000000.0,Implementación completa: 100%,False,False
66770,8933,1,Liderazgo,500000,500000.0,Implementación completa: 100%,False,False
66771,8934,1,Convivencia Escolar,0,0.0,Implementación completa: 100%,False,False
66772,8934,1,Convivencia Escolar,0,0.0,Implementación completa: 100%,False,False
66773,8934,1,Convivencia Escolar,0,0.0,Implementación completa: 100%,False,False
66774,8934,1,Convivencia Escolar,0,0.0,Implementación completa: 100%,False,False
66775,8934,1,Gestión de Recursos,0,0.0,Implementación avanzada: 75% a 99%,False,False
66776,8934,1,Gestión de Recursos,0,0.0,Implementación completa: 100%,False,False
66777,8934,1,Gestión Pedagógica,0,0.0,Implementación completa: 100%,False,False
66778,8934,1,Gestión Pedagógica,0,0.0,Implementación completa: 100%,False,False
66779,8934,1,Gestión Pedagógica,0,0.0,Implementación completa: 100%,False,False
66780,8934,1,Gestión Pedagógica,0,0.0,Implementación no efectuada: 0%,False,False
66781,8934,1,Gestión Pedagógica,0,0.0,Implementación completa: 100%,False,False
66782,8934,1,Gestión Pedagógica,0,0.0,Implementación completa: 100%,False,False
66783,8934,1,Gestión Pedagógica,0,0.0,Implementación avanzada: 75% a 99%,False,False
66784,8934,1,Liderazgo,0,0.0,Implementación completa: 100%,False,False
66785,8934,1,Liderazgo,0,0.0,Implementación adecuada: 50% a 74%,False,False
66786,8934,1,Liderazgo,0,0.0,Implementación avanzada: 75% a 99%,False,False
66787,8934,1,Liderazgo,0,0.0,Implementación completa: 100%,False,False
66788,8934,1,Liderazgo,0,0.0,Implementación completa: 100%,False,False
66789,8934,1,Liderazgo,0,0.0,Implementación avanzada: 75% a 99%,False,False
66790,8934,1,Liderazgo,0,0.0,Implementación completa: 100%,False,False
66791,8934,1,Liderazgo,0,0.0,Implementación completa: 100%,False,False
66792,8934,1,Liderazgo,0,0.0,Implementación avanzada: 75% a 99%,False,False
66793,8936,3,Convivencia Escolar,200000,200000.0,Implementación avanzada: 75% a 99%,False,False
66794,8936,3,Convivencia Escolar,2000000,2000000.0,Implementación avanzada: 75% a 99%,False,False
66795,8936,3,Convivencia Escolar,500000,500000.0,Implementación adecuada: 50% a 74%,False,False
66796,8936,3,Convivencia Escolar,3000000,3000000.0,Implementación adecuada: 50% a 74%,False,False
66797,8936,3,Convivencia Escolar,8000000,8000000.0,Implementación avanzada: 75% a 99%,False,False
66798,8936,3,Gestión de Recursos,2500000,2500000.0,Implementación completa: 100%,False,False
66799,8936,3,Gestión de Recursos,2000000,2000000.0,Implementación completa: 100%,False,False
